index,Opening,Opening Category,Opening Sub-Category,Sub-Category Score,Category Score,Difference
526860,"Vienna Game: Vienna Gambit, Steinitz Gambit",Vienna Game," Vienna Gambit, Steinitz Gambit",0.34951456310679613,0.12093195266272189,0.22858261044407424
1357803,Scotch Game: Blumenfeld Attack,Scotch Game, Blumenfeld Attack,0.3493975903614458,0.11008204076400462,0.23931554959744117
1999120,Montevideo Defense,Montevideo Defense,,0.3492063492063492,0.3492063492063492,0.0
1994666,"Old Indian: Czech Variation, with Nf3",Old Indian," Czech Variation, with Nf3",0.3488372093023256,0.08231173380035026,0.26652547550197536
931702,"Italian Game: Scotch Gambit, Max Lange Attack, Spielmann Defense",Italian Game," Scotch Gambit, Max Lange Attack, Spielmann Defense",0.3475177304964539,0.09855521155830753,0.24896251893814636
1643224,Ruy Lopez: Spanish Countergambit,Ruy Lopez, Spanish Countergambit,0.34509803921568627,0.07842768035777334,0.2666703588579129
805495,"Queen's Pawn Game: Levitsky Attack, Welling Variation",Queen's Pawn Game," Levitsky Attack, Welling Variation",0.3448275862068966,0.041878140438289066,0.3029494457686075
1195716,"English Opening: Anglo-Indian Defense, Scandinavian Defense, Exchange Variation",English Opening," Anglo-Indian Defense, Scandinavian Defense, Exchange Variation",0.34285714285714286,0.07679435019574729,0.26606279266139554
1792644,Nimzo-Indian Defense: Ragozin Defense,Nimzo-Indian Defense, Ragozin Defense,0.34285714285714286,0.0305304944063515,0.3123266484507914
254514,Reti Opening: Reversed Blumenfeld Gambit,Reti Opening, Reversed Blumenfeld Gambit,0.3333333333333333,0.11387521617666622,0.21945811715666708
254478,"Reti Opening: Anglo-Slav Variation, New York System",Reti Opening," Anglo-Slav Variation, New York System",0.3333333333333333,0.11387521617666622,0.21945811715666708
866294,Philidor Defense: Paulsen Attack,Philidor Defense, Paulsen Attack,0.3333333333333333,0.12452173341872341,0.2088115999146099
1650838,"Ruy Lopez: Berlin Defense, Minckwitz Variation",Ruy Lopez," Berlin Defense, Minckwitz Variation",0.3333333333333333,0.07842768035777334,0.25490565297556
1881170,"Old Indian Defense: Janowski Variation, Grinberg Gambit",Old Indian Defense," Janowski Variation, Grinberg Gambit",0.3333333333333333,0.06268701376421304,0.2706463195691203
976693,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Exchange Line",King's Indian Defense," Fianchetto Variation, Yugoslav Variation, Exchange Line",0.3333333333333333,0.01557349639325467,0.31775983694007864
1036582,"Dutch Defense: Leningrad Variation, Karlsbad Variation",Dutch Defense," Leningrad Variation, Karlsbad Variation",0.3333333333333333,0.02104436592069101,0.3122889674126423
805538,"Queen's Pawn Game: Torre Attack, Breyer Variation",Queen's Pawn Game," Torre Attack, Breyer Variation",0.3333333333333333,0.041878140438289066,0.29145519289504423
805524,Queen's Pawn Game: Zilbermints Countergambit,Queen's Pawn Game, Zilbermints Countergambit,0.3333333333333333,0.041878140438289066,0.29145519289504423
1036579,"Dutch Defense: Staunton Gambit, Tartakower Variation",Dutch Defense," Staunton Gambit, Tartakower Variation",0.3333333333333333,0.02104436592069101,0.3122889674126423
1689564,"Ponziani Opening: Ponziani Countergambit, Schmidt Attack",Ponziani Opening," Ponziani Countergambit, Schmidt Attack",0.3333333333333333,-0.005595854922279792,0.33892918825561313
1738043,"Tarrasch Defense: Prague Variation, Main Line",Tarrasch Defense," Prague Variation, Main Line",0.3333333333333333,0.08230088495575222,0.2510324483775811
1738087,Tarrasch Defense: Marshall Gambit,Tarrasch Defense, Marshall Gambit,0.3333333333333333,0.08230088495575222,0.2510324483775811
485026,"Sicilian Defense: O'Kelly Variation, Venice System, Ljubojevic Line",Sicilian Defense," O'Kelly Variation, Venice System, Ljubojevic Line",0.3333333333333333,-0.03165774109814676,0.36499107443148004
1399040,"Queen's Gambit Declined: Charousek (Petrosian) Variation, Miladinovic Gambit",Queen's Gambit Declined," Charousek (Petrosian) Variation, Miladinovic Gambit",0.3333333333333333,0.09342300002596526,0.23991033330736805
1935473,Gruenfeld Defense: Counterthrust Variation,Gruenfeld Defense, Counterthrust Variation,0.3333333333333333,-0.062016806722689076,0.39535014005602237
1650466,"Ruy Lopez: Classical Variation, Modern Main Line",Ruy Lopez," Classical Variation, Modern Main Line",0.3333333333333333,0.07842768035777334,0.25490565297556
1935034,Gruenfeld Defense: Zaitsev Gambit,Gruenfeld Defense, Zaitsev Gambit,0.3333333333333333,-0.062016806722689076,0.39535014005602237
1894248,Van Geet Opening: Duesseldorf Gambit,Van Geet Opening, Duesseldorf Gambit,0.3333333333333333,0.01658128875707738,0.31675204457625594
247114,Scandinavian Defense: Gruenfeld Variation,Scandinavian Defense, Gruenfeld Variation,0.3333333333333333,0.05852482500786154,0.27480850832547177
247120,"Scandinavian Defense: Schiller-Pytel Variation, Modern Variation",Scandinavian Defense," Schiller-Pytel Variation, Modern Variation",0.3333333333333333,0.05852482500786154,0.27480850832547177
1965202,"Pterodactyl Defense: Western, Pterodactyl",Pterodactyl Defense," Western, Pterodactyl",0.3333333333333333,-0.03219315895372234,0.36552649228705564
483039,"Sicilian Defense: O'Kelly Variation, Maroczy Bind, Geller Line",Sicilian Defense," O'Kelly Variation, Maroczy Bind, Geller Line",0.3333333333333333,-0.03165774109814676,0.36499107443148004
1935251,"Gruenfeld Defense: Russian Variation, Levenfish Variation",Gruenfeld Defense," Russian Variation, Levenfish Variation",0.3333333333333333,-0.062016806722689076,0.39535014005602237
1988821,St. George Defense: Zilbermints Gambit,St. George Defense, Zilbermints Gambit,0.3333333333333333,0.15396548380841574,0.17936784952491758
1999569,"Boden-Kieseritzky Gambit, Lichtenhein Defense",Boden-Kieseritzky Gambit,Lichtenhein Defense,0.3333333333333333,0.3333333333333333,0.0
1446097,"Center Game: Halasz-McDonnell Gambit, Crocodile Variation",Center Game," Halasz-McDonnell Gambit, Crocodile Variation",0.3333333333333333,-0.011753256475520288,0.3450865898088536
254368,"Reti Opening: Reti Gambit, Keres Variation",Reti Opening," Reti Gambit, Keres Variation",0.3333333333333333,0.11387521617666622,0.21945811715666708
1873410,"King's Gambit, Falkbeer Countergambit, Charousek Gambit, Old Line",King's Gambit,"Falkbeer Countergambit, Charousek Gambit, Old Line",0.3333333333333333,0.1733809833225038,0.15995235001082952
161252,"King's Gambit Accepted: Bishop's Gambit, Paulsen Attack",King's Gambit Accepted," Bishop's Gambit, Paulsen Attack",0.3333333333333333,0.15463105064498736,0.17870228268834595
1793495,"Nimzo-Indian Defense: Saemisch Variation, O'Kelly Variation",Nimzo-Indian Defense," Saemisch Variation, O'Kelly Variation",0.3333333333333333,0.0305304944063515,0.3028028389269818
486500,"Sicilian Defense: Najdorf Variation, Goteborg (Argentine)",Sicilian Defense," Najdorf Variation, Goteborg (Argentine)",0.3333333333333333,-0.03165774109814676,0.36499107443148004
1196232,"English Opening: Anglo-Dutch Defense, Hickmann Gambit",English Opening," Anglo-Dutch Defense, Hickmann Gambit",0.3333333333333333,0.07679435019574729,0.25653898313758605
1926742,King's Gambit Declined: Keene's Defense #2,King's Gambit Declined, Keene's Defense #2,0.3333333333333333,0.13670941099760922,0.1966239223357241
970415,"King's Indian Defense: Averbakh Variation, Geller Defense",King's Indian Defense," Averbakh Variation, Geller Defense",0.3333333333333333,0.01557349639325467,0.31775983694007864
1246038,Modern Defense: Pterodactyl Variation,Modern Defense, Pterodactyl Variation,0.3333333333333333,0.012958833102284371,0.32037450023104896
1608381,"Semi-Slav Defense: Meran Variation, Wade Variation, Larsen Variation",Semi-Slav Defense," Meran Variation, Wade Variation, Larsen Variation",0.3333333333333333,0.0930170928845899,0.24031624044874342
526963,Vienna Game: Philidor Countergambit,Vienna Game, Philidor Countergambit,0.3333333333333333,0.12093195266272189,0.21240138067061143
527204,"Vienna Game: Stanley Variation, Bronstein Gambit",Vienna Game," Stanley Variation, Bronstein Gambit",0.3333333333333333,0.12093195266272189,0.21240138067061143
136634,"French Defense: Guimard Variation, Thunderbunny Variation",French Defense," Guimard Variation, Thunderbunny Variation",0.3333333333333333,-0.001258634820278656,0.334591968153612
976758,"King's Indian Defense: Semi-Classical Variation, Queenside Storm Line",King's Indian Defense," Semi-Classical Variation, Queenside Storm Line",0.3333333333333333,0.01557349639325467,0.31775983694007864
486509,"Sicilian Defense: Smith-Morra Gambit Accepted, Morphy Defense Deferred",Sicilian Defense," Smith-Morra Gambit Accepted, Morphy Defense Deferred",0.3333333333333333,-0.03165774109814676,0.36499107443148004
527213,"Vienna Game: Stanley Variation, Alekhine Variation",Vienna Game," Stanley Variation, Alekhine Variation",0.3333333333333333,0.12093195266272189,0.21240138067061143
160052,"King's Gambit Accepted, Tartakower Gambit",King's Gambit Accepted,Tartakower Gambit,0.3333333333333333,0.15463105064498736,0.17870228268834595
1264016,"Four Knights Game: Spanish Variation, Symmetrical Variation #4",Four Knights Game," Spanish Variation, Symmetrical Variation #4",0.3333333333333333,0.007619577308120133,0.3257137560252132
866071,"Philidor Defense: Hanham Variation, Krause Variation",Philidor Defense," Hanham Variation, Krause Variation",0.3333333333333333,0.12452173341872341,0.2088115999146099
1808088,"Russian Game: Modern Attack, Center Attack",Russian Game," Modern Attack, Center Attack",0.3333333333333333,0.14728367498816047,0.18604965834517284
1503249,Indian Game: Medusa Gambit,Indian Game, Medusa Gambit,0.3333333333333333,-0.05488098100504929,0.3882143143383826
246721,"Scandinavian Defense: Anderssen Counterattack, Goteborg System",Scandinavian Defense," Anderssen Counterattack, Goteborg System",0.3283582089552239,0.05852482500786154,0.26983338394736234
1561903,Zukertort Opening: Basman Defense,Zukertort Opening, Basman Defense,0.326271186440678,0.08458849534776126,0.24168269109291673
1036316,Dutch Defense: Fianchetto Variation,Dutch Defense, Fianchetto Variation,0.32432432432432434,0.02104436592069101,0.3032799584036333
955840,"Queen's Gambit Accepted: Classical Defense, Steinitz Variation, Exchange Variation",Queen's Gambit Accepted," Classical Defense, Steinitz Variation, Exchange Variation",0.32432432432432434,0.2135774218154081,0.11074690250891625
1929404,"Catalan Opening: Open Defense, Classical Line",Catalan Opening," Open Defense, Classical Line",0.32075471698113206,0.17277486910994763,0.14797984787118443
686381,"Caro-Kann Defense: Maroczy Variation, Maroczy Gambit",Caro-Kann Defense," Maroczy Variation, Maroczy Gambit",0.32051282051282054,-0.03327367742859188,0.3537864979414124
1937186,Borg Defense: Borg Gambit,Borg Defense, Borg Gambit,0.32011331444759206,0.248567335243553,0.07154597920403905
1067683,"Pirc Defense: Classical Variation, Quiet System, Parma Defense",Pirc Defense," Classical Variation, Quiet System, Parma Defense",0.32,-0.006788996701572357,0.32678899670157235
1917338,"Grob Opening: Spike, Hurst Attack",Grob Opening," Spike, Hurst Attack",0.31910569105691056,0.11349598517603458,0.20560970588087596
930309,"Italian Game: Classical Variation, Center Attack",Italian Game," Classical Variation, Center Attack",0.31868131868131866,0.09855521155830753,0.22012610712301112
515467,Vienna Game: Omaha Gambit,Vienna Game, Omaha Gambit,0.3177083333333333,0.12093195266272189,0.19677638067061143
686031,"Caro-Kann Defense: Classical Variation, Maroczy Attack",Caro-Kann Defense," Classical Variation, Maroczy Attack",0.3170731707317073,-0.03327367742859188,0.3503468481602992
1353667,Scotch Game: Scotch Gambit,Scotch Game, Scotch Gambit,0.3170176437108708,0.11008204076400462,0.2069356029468662
562696,Alekhine Defense: Mokele Mbembe,Alekhine Defense, Mokele Mbembe,0.3121301775147929,-0.023092493906721197,0.3352226714215141
954984,Queen's Gambit Accepted: Slav Gambit,Queen's Gambit Accepted, Slav Gambit,0.30962343096234307,0.2135774218154081,0.09604600914693498
660716,"Caro-Kann Defense: Advance Variation, Tal Variation",Caro-Kann Defense," Advance Variation, Tal Variation",0.3090507726269316,-0.03327367742859188,0.3423244500555235
1398372,"Queen's Gambit Declined: Orthodox Defense, Main Line",Queen's Gambit Declined," Orthodox Defense, Main Line",0.3076923076923077,0.09342300002596526,0.21426930766634245
1808115,"Russian Game: Classical Attack, Staunton Variation",Russian Game," Classical Attack, Staunton Variation",0.3076923076923077,0.14728367498816047,0.16040863270414724
1462017,"Queen's Gambit Refused: Chigorin Defense, Modern Gambit",Queen's Gambit Refused," Chigorin Defense, Modern Gambit",0.3068391866913124,0.15286309106649626,0.15397609562481612
673474,Caro-Kann Defense: Modern Variation,Caro-Kann Defense, Modern Variation,0.3067484662576687,-0.03327367742859188,0.3400221436862606
1192217,"English Opening: Anglo-Indian Defense, Anti-Anti-Gruenfeld",English Opening," Anglo-Indian Defense, Anti-Anti-Gruenfeld",0.30666666666666664,0.07679435019574729,0.22987231647091935
1649749,"Ruy Lopez: Berlin Defense, Closed Wolf Variation",Ruy Lopez," Berlin Defense, Closed Wolf Variation",0.30434782608695654,0.07842768035777334,0.2259201457291832
1644659,"Ruy Lopez: Closed Variations, Kholmov Variation",Ruy Lopez," Closed Variations, Kholmov Variation",0.30434782608695654,0.07842768035777334,0.2259201457291832
955482,Queen's Gambit Accepted: Smyslov Variation,Queen's Gambit Accepted, Smyslov Variation,0.30303030303030304,0.2135774218154081,0.08945288121489495
1195213,"English Opening: Agincourt Defense, Catalan Defense Accepted",English Opening," Agincourt Defense, Catalan Defense Accepted",0.3028169014084507,0.07679435019574729,0.2260225512127034
485780,"Sicilian Defense: Scheveningen Variation, Matanovic Attack",Sicilian Defense," Scheveningen Variation, Matanovic Attack",0.3023255813953488,-0.03165774109814676,0.3339833224934956
159769,"King's Gambit Accepted, Muzio Gambit, Wild Muzio Gambit",King's Gambit Accepted,"Muzio Gambit, Wild Muzio Gambit",0.3018867924528302,0.15463105064498736,0.14725574180784282
478908,Sicilian Defense: Mongoose Variation,Sicilian Defense, Mongoose Variation,0.30057803468208094,-0.03165774109814676,0.33223577578022767
861859,Philidor Defense: Nimzowitsch Variation,Philidor Defense, Nimzowitsch Variation,0.30038022813688214,0.12452173341872341,0.17585849471815873
127130,French Defense: Alapin Gambit,French Defense, Alapin Gambit,0.3,-0.001258634820278656,0.30125863482027865
1649844,Ruy Lopez: Classical Defense: Boden Variation,Ruy Lopez, Classical Defense: Boden Variation,0.3,0.07842768035777334,0.22157231964222665
484760,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Peresypkin's Sacrifice",Sicilian Defense," Lasker-Pelikan Variation, Sveshnikov Variation, Peresypkin's Sacrifice",0.3,-0.03165774109814676,0.3316577410981467
1349001,"Scotch Game: Scotch Gambit, London Defense",Scotch Game," Scotch Gambit, London Defense",0.3,0.11008204076400462,0.18991795923599536
929863,"Italian Game: Two Knights Defense, Lolli Attack",Italian Game," Two Knights Defense, Lolli Attack",0.3,0.09855521155830753,0.20144478844169245
1880949,Old Indian Defense: Two Knights Variation,Old Indian Defense, Two Knights Variation,0.2987012987012987,0.06268701376421304,0.23601428493708565
1195995,"English Opening: Anglo-Indian Defense, Anglo-Gruenfeld Variation",English Opening," Anglo-Indian Defense, Anglo-Gruenfeld Variation",0.2972972972972973,0.07679435019574729,0.22050294710155002
1735798,"Slav Defense: Czech Variation, Classical System, Main Line",Slav Defense," Czech Variation, Classical System, Main Line",0.2962962962962963,0.0632993417686982,0.23299695452759808
1959539,Blackmar-Diemer Gambit: Pietrowsky Defense,Blackmar-Diemer Gambit, Pietrowsky Defense,0.29508196721311475,0.03245403677058353,0.2626279304425312
1398803,Queen's Gambit Declined: Miles Variation,Queen's Gambit Declined, Miles Variation,0.29411764705882354,0.09342300002596526,0.20069464703285828
1988346,St. George Defense: St. George Gambit,St. George Defense, St. George Gambit,0.29411764705882354,0.15396548380841574,0.1401521632504078
1994709,Barnes Defense,Barnes Defense,,0.2934040940106141,0.2934040940106141,0.0
